,ge,tc,tf,ln,dn
116,116,1.0499999999999998,1.0559999999999998,0.0,100.0
117,117,1.0499999999999998,1.055,0.0,100.0
118,118,1.0499999999999998,1.055,0.0,99.99
119,119,1.0509999999999997,1.0539999999999998,0.0,99.99
120,120,1.0499999999999998,1.053,0.0,99.99
121,121,1.0489999999999997,1.0519999999999998,0.0,99.99
122,122,1.0459999999999998,1.0489999999999997,0.0,100.0
123,123,1.0449999999999997,1.0499999999999998,0.0,99.99
124,124,1.0439999999999998,1.0489999999999997,0.0,99.99
125,125,1.0429999999999997,1.0499999999999998,0.0,99.97
126,126,1.0429999999999997,1.0499999999999998,0.0,99.98
127,127,1.0419999999999998,1.0499999999999998,0.0,99.98
128,128,1.0409999999999997,1.0509999999999997,0.0,99.98
129,129,1.0409999999999997,1.0509999999999997,0.0,99.99
130,130,1.0409999999999997,1.0509999999999997,0.0,99.99
131,131,1.0409999999999997,1.0509999999999997,0.0,100.0
132,132,1.0409999999999997,1.0509999999999997,0.0,99.97
133,133,1.0409999999999997,1.0509999999999997,0.0,99.97
134,134,1.0419999999999998,1.0479999999999996,0.0,99.99
135,135,1.0419999999999998,1.0479999999999996,0.0,99.98
136,136,1.0419999999999998,1.0479999999999996,0.0,99.99
137,137,1.0419999999999998,1.0479999999999996,0.0,99.98
138,138,1.0419999999999998,1.045,0.0,99.98
139,139,1.0429999999999997,1.0439999999999998,0.0,99.98
140,140,1.0429999999999997,1.0439999999999998,0.0,99.98
141,141,1.0419999999999998,1.045,0.0,99.99
142,142,1.0419999999999998,1.0439999999999998,0.0,99.98
143,143,1.0409999999999997,1.0439999999999998,0.0,100.0
144,144,1.0409999999999997,1.0439999999999998,0.0,100.0
145,145,1.0399999999999998,1.043,0.0,99.98
146,146,1.0389999999999997,1.0419999999999998,0.0,100.0
147,147,1.0389999999999997,1.0419999999999998,0.0,99.97
148,148,1.0379999999999996,1.0409999999999997,0.0,99.99
149,149,1.0379999999999996,1.0409999999999997,0.0,99.98
150,150,1.0369999999999997,1.0399999999999998,0.0,100.0
151,151,1.0359999999999998,1.0409999999999997,0.0,99.96
152,152,1.0359999999999998,1.0409999999999997,0.0,99.99
153,153,1.0359999999999998,1.0409999999999997,0.0,99.99
154,154,1.035,1.0399999999999998,0.0,99.97
155,155,1.035,1.0399999999999998,0.0,99.99
156,156,1.035,1.0399999999999998,0.0,100.0
157,157,1.0359999999999998,1.039,0.0,99.97
158,158,1.0369999999999997,1.039,0.0,99.99
159,159,1.0369999999999997,1.039,0.0,99.97
160,160,1.0369999999999997,1.039,0.0,99.99
161,161,1.0359999999999998,1.0399999999999998,0.0,99.97
162,162,1.0349999999999997,1.0379999999999998,0.0,99.97
163,163,1.0359999999999998,1.0369999999999997,0.0,99.98
164,164,1.0359999999999998,1.0369999999999997,0.0,99.98
165,165,1.0359999999999998,1.0369999999999997,0.0,99.97
166,166,1.0359999999999998,1.0369999999999997,0.0,99.99
167,167,1.0359999999999998,1.0369999999999997,0.0,99.99
168,168,1.0359999999999998,1.0369999999999997,0.0,99.98
169,169,1.0359999999999998,1.0369999999999997,0.0,99.99
170,170,1.0359999999999998,1.0369999999999997,0.0,99.99
171,171,1.0359999999999998,1.0359999999999998,0.0,99.97
172,172,1.0359999999999998,1.0359999999999998,0.0,99.97
173,173,1.0369999999999997,1.0359999999999998,0.0,99.97
174,174,1.0359999999999998,1.035,0.0,99.98
175,175,1.035,1.0359999999999998,0.0,99.99
176,176,1.033,1.0359999999999998,0.0,99.96
177,177,1.0309999999999997,1.0339999999999998,0.0,99.96
178,178,1.0299999999999998,1.0319999999999998,0.0,99.99
179,179,1.0299999999999998,1.0319999999999998,0.0,99.99
180,180,1.029,1.0309999999999997,0.0,99.99
181,181,1.029,1.0309999999999997,0.0,99.98
182,182,1.029,1.0309999999999997,0.0,99.96
183,183,1.0309999999999997,1.0309999999999997,0.0,99.99
184,184,1.0309999999999997,1.0299999999999998,0.0,100.0
185,185,1.0309999999999997,1.0299999999999998,0.0,99.97
186,186,1.0309999999999997,1.029,0.0,99.96
187,187,1.0309999999999997,1.029,0.0,99.97
188,188,1.0309999999999997,1.029,0.0,100.0
189,189,1.0309999999999997,1.0279999999999998,0.0,99.99
190,190,1.0309999999999997,1.0279999999999998,0.0,100.0
191,191,1.0319999999999998,1.0269999999999997,0.0,99.99
192,192,1.033,1.0269999999999997,0.0,99.96
193,193,1.033,1.0269999999999997,0.0,99.98
194,194,1.0309999999999997,1.0269999999999997,0.0,99.97
195,195,1.0309999999999997,1.0269999999999997,0.0,99.98
196,196,1.0309999999999997,1.0269999999999997,0.0,99.98
197,197,1.0299999999999998,1.0269999999999997,0.0,99.97
198,198,1.0299999999999998,1.0269999999999997,0.0,99.97
199,199,1.0289999999999997,1.0269999999999997,0.0,99.99
200,200,1.0299999999999998,1.0259999999999996,0.0,99.98
201,201,1.0299999999999998,1.0259999999999996,0.0,100.0
202,202,1.0309999999999997,1.0249999999999997,0.0,99.96
203,203,1.0309999999999997,1.0249999999999997,0.0,100.0
204,204,1.0309999999999997,1.0249999999999997,0.0,99.96
205,205,1.0309999999999997,1.0249999999999997,0.0,100.0
206,206,1.0309999999999997,1.0239999999999998,0.0,99.96
207,207,1.029,1.0219999999999996,0.0,99.96
208,208,1.029,1.0209999999999997,0.0,99.98
209,209,1.029,1.0209999999999997,0.0,99.99
210,210,1.029,1.0209999999999997,0.0,99.98
211,211,1.0269999999999997,1.0199999999999998,0.0,99.98
212,212,1.0259999999999998,1.0189999999999997,0.0,99.99
213,213,1.0269999999999997,1.0179999999999998,0.0,99.98
214,214,1.0239999999999998,1.0169999999999997,0.0,99.99
215,215,1.023,1.0159999999999996,0.0,99.95
216,216,1.023,1.0159999999999996,0.0,99.98
217,217,1.023,1.0159999999999996,0.0,99.95
218,218,1.023,1.0159999999999996,0.0,99.97
219,219,1.023,1.0139999999999998,0.0,99.97
220,220,1.0219999999999998,1.0139999999999998,0.0,99.97
221,221,1.021,1.0129999999999997,0.0,99.98
222,222,1.021,1.0129999999999997,0.0,99.97
223,223,1.021,1.0119999999999996,0.0,99.98
224,224,1.0199999999999998,1.0109999999999997,0.0,99.98
225,225,1.019,1.0099999999999998,0.0,99.97
226,226,1.0169999999999997,1.0069999999999997,0.0,99.98
227,227,1.0159999999999998,1.0079999999999998,0.0,99.98
228,228,1.013,1.0089999999999997,0.0,99.97
229,229,1.0119999999999998,1.0099999999999998,0.0,99.97
230,230,1.013,1.0099999999999998,0.0,99.98
231,231,1.013,1.0099999999999998,0.0,99.95
232,232,1.013,1.0099999999999998,0.0,99.98
233,233,1.013,1.0099999999999998,0.0,99.95
234,234,1.013,1.0089999999999997,0.0,99.96
235,235,1.0119999999999998,1.0089999999999997,0.0,99.98
236,236,1.0119999999999998,1.0089999999999997,0.0,99.97
237,237,1.0119999999999998,1.0089999999999997,0.0,99.95
238,238,1.011,1.007,0.0,99.95
239,239,1.0099999999999998,1.0059999999999996,0.0,99.97
240,240,1.0099999999999998,1.0069999999999997,0.0,99.96
241,241,1.0099999999999998,1.0069999999999997,0.0,99.95
242,242,1.0099999999999998,1.0069999999999997,0.0,99.98
243,243,1.0099999999999998,1.0069999999999997,0.0,99.92
244,244,1.011,1.0059999999999998,0.0,99.95
245,245,1.009,1.0069999999999997,0.0,99.98
246,246,1.009,1.0069999999999997,0.0,99.98
247,247,1.0099999999999998,1.0069999999999997,0.0,99.93
248,248,1.0099999999999998,1.0069999999999997,0.0,99.95
249,249,1.009,1.0059999999999996,0.0,100.0
250,250,1.009,1.0059999999999996,0.0,99.96
251,251,1.009,1.0049999999999997,0.0,99.98
252,252,1.009,1.0049999999999997,0.0,99.94
253,253,1.009,1.0059999999999998,0.0,99.96
254,254,1.008,1.0049999999999997,0.0,99.96
255,255,1.008,1.0049999999999997,0.0,99.98
256,256,1.007,1.0039999999999998,0.0,99.96
257,257,1.007,1.0039999999999998,0.0,99.98
258,258,1.0059999999999998,1.003,0.0,99.96
259,259,1.005,1.0039999999999998,0.0,99.94
260,260,1.005,1.0039999999999998,0.0,99.97
261,261,1.005,1.0039999999999998,0.0,99.97
262,262,1.004,1.0049999999999997,0.0,99.95
263,263,1.003,1.0049999999999997,0.0,99.97
264,264,1.003,1.0049999999999997,0.0,99.95
265,265,1.003,1.0049999999999997,0.0,99.95
266,266,1.003,1.0049999999999997,0.0,99.94
267,267,1.003,1.0059999999999998,0.0,99.96
268,268,1.003,1.0059999999999998,0.0,99.93
269,269,1.0019999999999998,1.0049999999999997,0.0,99.96
270,270,1.0019999999999998,1.0049999999999997,0.0,99.98
271,271,1.001,1.0039999999999998,0.0,99.95
272,272,0.9999999999999999,1.0049999999999997,0.0,99.98
273,273,0.9999999999999999,1.0049999999999997,0.0,99.95
274,274,0.9989999999999998,1.0049999999999997,0.0,99.98
275,275,0.9979999999999998,1.0039999999999998,0.0,99.96
276,276,0.9969999999999998,1.0039999999999998,0.0,99.96
277,277,0.9959999999999998,1.0039999999999998,0.0,99.97
278,278,0.9959999999999998,1.003,0.0,99.94
279,279,0.9959999999999998,1.0039999999999998,0.0,99.95
280,280,0.9959999999999998,1.0039999999999998,0.0,99.97
281,281,0.9949999999999999,1.0049999999999997,0.0,99.96
282,282,0.9949999999999999,1.0039999999999998,0.0,99.97
283,283,0.9949999999999999,1.0039999999999998,0.0,99.95
284,284,0.9959999999999998,1.0049999999999997,0.0,99.93
285,285,0.9959999999999998,1.0049999999999997,0.0,99.91
286,286,0.9969999999999998,1.0039999999999998,0.0,99.92
287,287,0.9969999999999998,1.003,0.0,99.92
288,288,0.9959999999999998,1.001,0.0,99.94
289,289,0.9969999999999999,0.9999999999999997,0.0,99.97
290,290,0.998,0.9989999999999998,0.0,99.98
291,291,0.9979999999999998,0.9989999999999998,0.0,99.95
292,292,0.9979999999999998,0.9979999999999998,0.0,99.92
293,293,0.9969999999999999,0.9989999999999998,0.0,99.95
294,294,0.9959999999999998,0.9969999999999999,0.0,99.95
295,295,0.9969999999999998,0.9969999999999999,0.0,99.94
296,296,0.9949999999999999,0.9959999999999998,0.0,99.97
297,297,0.9949999999999999,0.9959999999999998,0.0,99.94
298,298,0.9929999999999999,0.9959999999999998,0.0,99.95
299,299,0.9919999999999999,0.9959999999999998,0.0,99.95
300,300,0.9919999999999999,0.9949999999999997,0.0,99.94
301,301,0.991,0.9939999999999998,0.0,99.92
302,302,0.9899999999999999,0.9929999999999999,0.0,99.93
303,303,0.9899999999999999,0.9929999999999999,0.0,99.93
304,304,0.9889999999999999,0.9919999999999998,0.0,99.98
305,305,0.9889999999999999,0.9919999999999998,0.0,99.97
306,306,0.9889999999999999,0.9929999999999999,0.0,99.98
307,307,0.9899999999999999,0.9919999999999998,0.0,99.97
308,308,0.9889999999999999,0.9929999999999999,0.0,99.94
309,309,0.9899999999999999,0.9909999999999998,0.0,99.97
310,310,0.9899999999999999,0.9909999999999998,0.0,99.94
311,311,0.9899999999999999,0.9909999999999998,0.0,99.96
312,312,0.9899999999999999,0.9909999999999998,0.0,99.94
313,313,0.9889999999999999,0.9899999999999998,0.0,99.95
314,314,0.988,0.9869999999999999,0.0,99.96
315,315,0.9869999999999999,0.9879999999999999,0.0,99.94
316,316,0.9849999999999999,0.9889999999999998,0.0,99.95
317,317,0.9839999999999999,0.9889999999999998,0.0,99.96
318,318,0.9839999999999999,0.9879999999999999,0.0,99.96
319,319,0.9839999999999999,0.9909999999999998,0.0,99.95
320,320,0.9849999999999999,0.9909999999999998,0.0,99.96
321,321,0.9849999999999999,0.9909999999999998,0.0,99.93
322,322,0.9859999999999998,0.9919999999999999,0.0,99.94
323,323,0.9869999999999998,0.9929999999999999,0.0,99.96
324,324,0.9859999999999998,0.9939999999999998,0.0,99.96
325,325,0.9849999999999999,0.9929999999999999,0.0,99.95
326,326,0.9849999999999999,0.9929999999999999,0.0,99.94
327,327,0.9849999999999999,0.9929999999999999,0.0,99.94
328,328,0.9849999999999999,0.9929999999999999,0.0,99.9
329,329,0.9849999999999999,0.9929999999999999,0.0,99.91
330,330,0.9829999999999999,0.9959999999999997,0.0,99.93
331,331,0.9829999999999999,0.9959999999999997,0.0,99.94
332,332,0.9829999999999999,0.9959999999999997,0.0,99.92
333,333,0.9829999999999999,0.9959999999999997,0.0,99.97
334,334,0.9819999999999998,0.9969999999999999,0.0,99.96
335,335,0.9809999999999998,0.9979999999999998,0.0,99.96
336,336,0.9809999999999998,0.9979999999999998,0.0,99.96
337,337,0.9799999999999999,0.9989999999999998,0.0,99.95
338,338,0.9799999999999999,0.9989999999999998,0.0,99.95
339,339,0.9809999999999998,0.9979999999999998,0.0,99.93
340,340,0.9809999999999998,0.9969999999999998,0.0,99.96
341,341,0.9799999999999999,0.9979999999999998,0.0,99.93
342,342,0.9789999999999998,0.9979999999999998,0.0,99.92
343,343,0.9789999999999998,0.9979999999999998,0.0,99.95
344,344,0.9789999999999998,0.9979999999999998,0.0,99.93
345,345,0.9789999999999998,0.9979999999999998,0.0,99.95
346,346,0.9789999999999998,0.9979999999999998,0.0,99.9
347,347,0.9789999999999998,0.9979999999999998,0.0,99.95
348,348,0.9789999999999999,0.9979999999999998,0.0,99.93
349,349,0.9789999999999999,0.9979999999999998,0.0,99.89
350,350,0.9789999999999999,0.9979999999999998,0.0,99.95
351,351,0.9789999999999999,0.9979999999999998,0.0,99.92
352,352,0.9789999999999999,0.9979999999999998,0.0,99.93
353,353,0.9799999999999999,0.9979999999999998,0.0,99.92
354,354,0.9789999999999999,0.9969999999999998,0.0,99.96
355,355,0.9789999999999999,0.9969999999999998,0.0,99.94
356,356,0.9789999999999999,0.9959999999999997,0.0,99.95
357,357,0.9789999999999999,0.9949999999999997,0.0,99.93
358,358,0.9789999999999999,0.9949999999999997,0.0,99.91
359,359,0.9789999999999999,0.9949999999999997,0.0,99.96
360,360,0.9779999999999996,0.9959999999999997,0.0,99.91
361,361,0.9779999999999996,0.9959999999999997,0.0,99.94
362,362,0.9779999999999996,0.9959999999999997,0.0,99.92
363,363,0.9779999999999996,0.9949999999999997,0.0,99.9
364,364,0.9779999999999996,0.9949999999999997,0.0,99.94
365,365,0.9759999999999998,0.9949999999999997,0.0,99.92
366,366,0.9749999999999999,0.9939999999999998,0.0,99.91
367,367,0.9759999999999998,0.9929999999999999,0.0,99.91
368,368,0.9759999999999998,0.9919999999999999,0.0,99.91
369,369,0.9749999999999999,0.9929999999999997,0.0,99.96
370,370,0.9749999999999999,0.9919999999999998,0.0,99.99
371,371,0.9749999999999999,0.9919999999999998,0.0,99.9
372,372,0.9749999999999999,0.9909999999999998,0.0,99.91
373,373,0.9729999999999999,0.9919999999999999,0.0,99.89
374,374,0.9729999999999999,0.9909999999999998,0.0,99.93
375,375,0.9739999999999999,0.9909999999999998,0.0,99.95
376,376,0.9749999999999999,0.9909999999999998,0.0,99.94
377,377,0.9769999999999998,0.9879999999999999,0.0,99.9
378,378,0.9759999999999998,0.9889999999999998,0.0,99.86
379,379,0.9749999999999999,0.9869999999999999,0.0,99.89
380,380,0.9749999999999999,0.9869999999999999,0.0,99.87
381,381,0.973,0.986,0.0,99.93
382,382,0.9719999999999999,0.987,0.0,99.97
383,383,0.9709999999999998,0.987,0.0,99.98
384,384,0.9709999999999998,0.987,0.0,99.94
385,385,0.9709999999999998,0.988,0.0,99.87
386,386,0.9709999999999998,0.988,0.0,99.96
387,387,0.9709999999999998,0.988,0.0,99.92
388,388,0.9709999999999998,0.988,0.0,99.92
389,389,0.9709999999999998,0.9889999999999999,0.0,99.89
390,390,0.9709999999999998,0.9889999999999999,0.0,99.95
391,391,0.9689999999999999,0.9890000000000001,0.0,99.89
392,392,0.9689999999999999,0.9890000000000001,0.0,99.93
393,393,0.9679999999999999,0.9890000000000001,0.0,99.94
394,394,0.9699999999999999,0.9890000000000001,0.0,99.89
395,395,0.9699999999999999,0.9890000000000001,0.0,99.9
396,396,0.9689999999999999,0.988,0.0,99.93
397,397,0.968,0.987,0.0,99.93
398,398,0.9669999999999999,0.9869999999999999,0.0,99.93
399,399,0.9669999999999999,0.9869999999999999,0.0,99.94
400,400,0.9669999999999999,0.9869999999999999,0.0,99.93
401,401,0.9669999999999999,0.9869999999999999,0.0,99.96
402,402,0.9659999999999997,0.9869999999999999,0.0,99.92
403,403,0.963,0.988,0.0,99.96
404,404,0.9619999999999999,0.9890000000000001,0.0,99.93
405,405,0.964,0.9869999999999999,0.0,99.88
406,406,0.964,0.9869999999999999,0.0,99.95
407,407,0.964,0.986,0.0,99.9
408,408,0.963,0.985,0.0,99.96
409,409,0.963,0.985,0.0,99.91
410,410,0.963,0.985,0.0,99.95
411,411,0.9619999999999999,0.986,0.0,99.9
412,412,0.9619999999999999,0.986,0.0,99.92
413,413,0.9619999999999999,0.986,0.0,99.95
414,414,0.9609999999999999,0.987,0.0,99.93
415,415,0.9619999999999999,0.986,0.0,99.9
416,416,0.9619999999999999,0.986,0.0,99.93
417,417,0.9599999999999999,0.985,0.0,99.91
418,418,0.9579999999999999,0.983,0.0,99.91
419,419,0.9589999999999997,0.9819999999999999,0.0,99.91
420,420,0.9599999999999999,0.983,0.0,99.85
421,421,0.9609999999999999,0.983,0.0,99.93
422,422,0.9629999999999999,0.983,0.0,99.95
423,423,0.9619999999999999,0.9839999999999999,0.0,99.86
424,424,0.9619999999999997,0.9839999999999999,0.0,99.94
425,425,0.9619999999999997,0.9839999999999999,0.0,99.91
426,426,0.9609999999999999,0.986,0.0,99.91
427,427,0.9609999999999999,0.986,0.0,99.95
428,428,0.9599999999999999,0.986,0.0,99.92
429,429,0.9599999999999999,0.985,0.0,99.95
430,430,0.9609999999999999,0.9840000000000001,0.0,99.92
431,431,0.9609999999999999,0.9840000000000001,0.0,99.94
432,432,0.9609999999999999,0.9840000000000001,0.0,99.89
433,433,0.9619999999999997,0.983,0.0,99.95
434,434,0.9619999999999997,0.983,0.0,99.9
435,435,0.9609999999999999,0.9819999999999999,0.0,99.92
436,436,0.9609999999999999,0.9819999999999999,0.0,99.94
437,437,0.9599999999999999,0.981,0.0,99.87
438,438,0.9599999999999999,0.9789999999999998,0.0,99.94
439,439,0.9599999999999999,0.9799999999999999,0.0,99.97
440,440,0.9599999999999999,0.9799999999999999,0.0,99.91
441,441,0.961,0.981,0.0,99.93
442,442,0.9619999999999999,0.9819999999999999,0.0,99.89
443,443,0.9609999999999999,0.981,0.0,99.93
444,444,0.9599999999999999,0.9799999999999999,0.0,99.9
445,445,0.9599999999999999,0.9799999999999999,0.0,99.93
446,446,0.9599999999999999,0.9799999999999999,0.0,99.89
447,447,0.9599999999999999,0.9789999999999999,0.0,99.94
448,448,0.9579999999999999,0.9789999999999999,0.0,99.91
449,449,0.9579999999999999,0.9789999999999999,0.0,99.91
450,450,0.9579999999999999,0.9789999999999999,0.0,99.92
451,451,0.9579999999999999,0.9789999999999999,0.0,99.9
452,452,0.9579999999999999,0.9789999999999999,0.0,99.94
453,453,0.9569999999999997,0.9799999999999999,0.0,99.96
454,454,0.9569999999999997,0.9799999999999999,0.0,99.94
455,455,0.9589999999999997,0.981,0.0,99.92
456,456,0.9579999999999999,0.98,0.0,99.91
457,457,0.9579999999999999,0.9789999999999999,0.0,99.92
458,458,0.9579999999999999,0.9789999999999999,0.0,99.94
459,459,0.9579999999999999,0.98,0.0,99.94
460,460,0.9589999999999997,0.981,0.0,99.9
461,461,0.959,0.9819999999999999,0.0,99.9
462,462,0.9569999999999999,0.98,0.0,99.95
463,463,0.9569999999999999,0.98,0.0,99.91
464,464,0.9569999999999999,0.98,0.0,99.93
465,465,0.9559999999999998,0.98,0.0,99.89
466,466,0.9559999999999998,0.98,0.0,99.93
467,467,0.9549999999999998,0.98,0.0,99.91
468,468,0.954,0.98,0.0,99.96
469,469,0.954,0.98,0.0,99.91
470,470,0.954,0.98,0.0,99.9
471,471,0.953,0.98,0.0,99.95
472,472,0.9509999999999998,0.981,0.0,99.91
473,473,0.9509999999999998,0.981,0.0,99.9
474,474,0.9509999999999998,0.981,0.0,99.91
475,475,0.9499999999999998,0.9819999999999999,0.0,99.93
476,476,0.9499999999999998,0.9819999999999999,0.0,99.94
477,477,0.9499999999999998,0.9819999999999999,0.0,99.93
478,478,0.9499999999999998,0.9819999999999999,0.0,99.89
479,479,0.9499999999999998,0.98,0.0,99.93
480,480,0.949,0.9789999999999999,0.0,99.93
481,481,0.9479999999999998,0.98,0.0,99.88
482,482,0.9469999999999998,0.9790000000000001,0.0,99.89
483,483,0.9469999999999998,0.9790000000000001,0.0,99.92
484,484,0.9469999999999998,0.9790000000000001,0.0,99.88
485,485,0.946,0.978,0.0,99.94
486,486,0.9469999999999998,0.977,0.0,99.92
487,487,0.9469999999999998,0.976,0.0,99.91
488,488,0.9469999999999998,0.976,0.0,99.91
489,489,0.9469999999999998,0.976,0.0,99.92
490,490,0.9469999999999998,0.976,0.0,99.93
491,491,0.946,0.9749999999999999,0.0,99.92
